arrival_date,commodity,commodity_code,district,grade,market,max_price,min_price,modal_price,state,variety
05/11/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,2000,2100,Uttar Pradesh,Tomato
04/11/2013,Tomato,78,Lucknow,FAQ,Lucknow,2250,2000,2100,Uttar Pradesh,Tomato
03/11/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,1900,2000,Uttar Pradesh,Tomato
02/11/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,2000,2100,Uttar Pradesh,Tomato
01/11/2013,Tomato,78,Lucknow,FAQ,Lucknow,2250,2000,2150,Uttar Pradesh,Tomato
31/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,2300,2100,2200,Uttar Pradesh,Tomato
30/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,2300,2100,2200,Uttar Pradesh,Tomato
29/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,2400,2200,2300,Uttar Pradesh,Tomato
28/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,2350,2100,2250,Uttar Pradesh,Tomato
27/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,2330,2100,2200,Uttar Pradesh,Tomato
26/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,2000,2100,Uttar Pradesh,Tomato
25/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Tomato
24/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
23/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
19/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1800,1600,1700,Uttar Pradesh,Tomato
18/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
17/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
16/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
15/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
14/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
13/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
12/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1850,1700,1800,Uttar Pradesh,Tomato
11/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1800,1700,1750,Uttar Pradesh,Tomato
10/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1850,1700,1750,Uttar Pradesh,Tomato
09/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
08/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Tomato
07/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Tomato
06/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Tomato
05/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
04/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1900,1600,1700,Uttar Pradesh,Tomato
03/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1850,1600,1750,Uttar Pradesh,Tomato
01/10/2013,Tomato,78,Lucknow,FAQ,Lucknow,1950,1750,1850,Uttar Pradesh,Tomato
30/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Tomato
28/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Tomato
26/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Tomato
25/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Tomato
24/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Tomato
20/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2050,1800,1975,Uttar Pradesh,Tomato
19/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2050,1850,1950,Uttar Pradesh,Tomato
18/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1800,2000,Uttar Pradesh,Other
17/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,2000,2100,Uttar Pradesh,Other
16/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Other
15/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Other
14/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Other
13/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2250,2000,2145,Uttar Pradesh,Tomato
12/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2150,2100,2125,Uttar Pradesh,Tomato
11/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,2000,2100,Uttar Pradesh,Tomato
10/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,2000,2100,Uttar Pradesh,Other
09/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Other
08/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Other
07/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,2000,2050,Uttar Pradesh,Other
06/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,1900,2050,Uttar Pradesh,Other
05/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Other
04/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2050,1900,2000,Uttar Pradesh,Other
03/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Other
02/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2150,1900,2050,Uttar Pradesh,Tomato
01/09/2013,Tomato,78,Lucknow,FAQ,Lucknow,2150,1900,2000,Uttar Pradesh,Tomato
31/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1850,2000,Uttar Pradesh,Tomato
30/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,1900,2000,Uttar Pradesh,Tomato
29/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,2000,2100,Uttar Pradesh,Tomato
28/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,2000,2100,Uttar Pradesh,Tomato
27/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2250,2000,2150,Uttar Pradesh,Tomato
26/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2300,2100,2200,Uttar Pradesh,Tomato
25/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2300,2100,2200,Uttar Pradesh,Tomato
24/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2300,2100,2200,Uttar Pradesh,Tomato
23/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2400,2100,2200,Uttar Pradesh,Tomato
22/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2300,2100,2200,Uttar Pradesh,Tomato
21/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,2000,2100,Uttar Pradesh,Tomato
20/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,1800,2000,Uttar Pradesh,Tomato
19/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Tomato
18/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Tomato
17/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1850,1900,Uttar Pradesh,Tomato
16/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Tomato
14/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Other
13/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Other
12/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Tomato
11/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Tomato
10/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1850,1950,Uttar Pradesh,Tomato
09/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Tomato
08/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,1950,1700,1800,Uttar Pradesh,Tomato
07/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Tomato
06/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2000,1800,1900,Uttar Pradesh,Tomato
05/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,1800,2000,Uttar Pradesh,Tomato
03/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,1800,2000,Uttar Pradesh,Tomato
02/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Tomato
01/08/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Tomato
31/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,1800,2000,Uttar Pradesh,Tomato
30/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,2400,2000,2200,Uttar Pradesh,Tomato
26/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,2700,2500,2600,Uttar Pradesh,Tomato
25/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,2750,2600,2700,Uttar Pradesh,Tomato
24/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3000,2700,2800,Uttar Pradesh,Tomato
23/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3000,2600,2800,Uttar Pradesh,Tomato
22/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,2850,2750,2800,Uttar Pradesh,Tomato
21/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3000,2800,2900,Uttar Pradesh,Tomato
20/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3050,2900,3000,Uttar Pradesh,Tomato
19/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3200,2900,3000,Uttar Pradesh,Tomato
18/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3200,2800,3000,Uttar Pradesh,Tomato
17/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3200,3000,3100,Uttar Pradesh,Tomato
16/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3300,3000,3200,Uttar Pradesh,Tomato
15/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3300,3100,3200,Uttar Pradesh,Tomato
14/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3300,3100,3150,Uttar Pradesh,Tomato
13/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3300,3000,3150,Uttar Pradesh,Tomato
12/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3200,2800,3000,Uttar Pradesh,Tomato
11/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3100,2900,3000,Uttar Pradesh,Tomato
10/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3100,2800,3000,Uttar Pradesh,Tomato
09/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,3000,2700,2800,Uttar Pradesh,Tomato
08/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,2800,2500,2600,Uttar Pradesh,Tomato
07/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,2800,2600,2700,Uttar Pradesh,Tomato
06/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,2700,2400,2500,Uttar Pradesh,Tomato
05/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,2700,2400,2500,Uttar Pradesh,Tomato
04/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,2500,2300,2400,Uttar Pradesh,Tomato
03/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,2300,2100,2200,Uttar Pradesh,Tomato
02/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,2400,2100,2200,Uttar Pradesh,Tomato
01/07/2013,Tomato,78,Lucknow,FAQ,Lucknow,2200,2100,2150,Uttar Pradesh,Tomato
29/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Tomato
28/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
27/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Tomato
26/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Tomato
25/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Tomato
24/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1600,1500,1550,Uttar Pradesh,Tomato
23/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1600,1500,1550,Uttar Pradesh,Tomato
22/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1600,1450,1500,Uttar Pradesh,Tomato
21/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Tomato
20/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Tomato
19/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1700,1400,1500,Uttar Pradesh,Other
18/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Tomato
17/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1700,1450,1600,Uttar Pradesh,Tomato
15/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Other
14/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Tomato
13/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Tomato
12/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Tomato
11/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1500,1300,1400,Uttar Pradesh,Tomato
10/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1400,1200,1300,Uttar Pradesh,Tomato
09/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1400,1200,1300,Uttar Pradesh,Tomato
08/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1400,1200,1300,Uttar Pradesh,Tomato
07/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1350,1200,1250,Uttar Pradesh,Tomato
06/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1300,1200,1250,Uttar Pradesh,Tomato
05/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1300,1100,1200,Uttar Pradesh,Tomato
04/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1300,1200,1250,Uttar Pradesh,Tomato
03/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1300,1000,1200,Uttar Pradesh,Tomato
02/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1300,1000,1200,Uttar Pradesh,Tomato
01/06/2013,Tomato,78,Lucknow,FAQ,Lucknow,1300,1100,1200,Uttar Pradesh,Tomato
31/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1300,1100,1200,Uttar Pradesh,Tomato
30/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Tomato
29/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Tomato
28/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Tomato
27/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,950,Uttar Pradesh,Tomato
25/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,900,950,Uttar Pradesh,Tomato
24/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1050,850,925,Uttar Pradesh,Tomato
23/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
22/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
21/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1300,1000,1200,Uttar Pradesh,Tomato
20/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1350,1200,1200,Uttar Pradesh,Tomato
18/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1300,1100,1200,Uttar Pradesh,Tomato
17/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1250,1100,1200,Uttar Pradesh,Tomato
16/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1300,1000,1200,Uttar Pradesh,Tomato
15/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1300,1000,1200,Uttar Pradesh,Tomato
14/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1300,1000,1200,Uttar Pradesh,Tomato
13/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
12/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
11/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
10/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
09/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
08/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
07/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Tomato
06/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Tomato
04/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Tomato
03/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
02/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
01/05/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
22/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
20/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,850,900,Uttar Pradesh,Tomato
19/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
18/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
17/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
16/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
15/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
14/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
13/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
12/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
11/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,900,950,Uttar Pradesh,Tomato
10/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
09/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,1050,900,975,Uttar Pradesh,Tomato
07/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
06/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,925,800,900,Uttar Pradesh,Tomato
05/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,925,800,800,Uttar Pradesh,Tomato
04/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,950,850,900,Uttar Pradesh,Tomato
03/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,1050,850,900,Uttar Pradesh,Tomato
02/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,800,850,Uttar Pradesh,Tomato
01/04/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
28/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Tomato
26/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Tomato
25/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
24/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
23/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,1000,1050,Uttar Pradesh,Tomato
22/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,950,1000,Uttar Pradesh,Tomato
21/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
20/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
19/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1300,1000,1200,Uttar Pradesh,Tomato
18/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1250,1100,1150,Uttar Pradesh,Tomato
15/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,900,1000,Uttar Pradesh,Tomato
13/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Other
12/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Other
11/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Other
10/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,800,875,Uttar Pradesh,Other
09/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,800,850,Uttar Pradesh,Other
08/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,950,750,825,Uttar Pradesh,Other
07/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Other
06/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,850,700,750,Uttar Pradesh,Other
05/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Other
04/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Other
03/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Other
02/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,850,700,750,Uttar Pradesh,Other
01/03/2013,Tomato,78,Lucknow,FAQ,Lucknow,850,700,750,Uttar Pradesh,Other
25/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,700,650,680,Uttar Pradesh,Tomato
24/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Tomato
23/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Tomato
22/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,650,700,Uttar Pradesh,Tomato
21/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,700,600,625,Uttar Pradesh,Tomato
20/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,740,500,700,Uttar Pradesh,Tomato
19/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,700,500,600,Uttar Pradesh,Tomato
18/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,650,700,Uttar Pradesh,Tomato
17/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,650,700,Uttar Pradesh,Tomato
16/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,750,650,700,Uttar Pradesh,Tomato
15/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Tomato
14/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,760,700,740,Uttar Pradesh,Tomato
13/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
12/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,925,750,825,Uttar Pradesh,Tomato
11/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
10/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
09/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
08/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
07/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Tomato
06/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,700,760,Uttar Pradesh,Tomato
05/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Tomato
04/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,750,600,650,Uttar Pradesh,Tomato
03/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,700,600,650,Uttar Pradesh,Tomato
02/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,650,700,Uttar Pradesh,Tomato
01/02/2013,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Tomato
29/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,825,700,760,Uttar Pradesh,Tomato
28/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
27/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,700,800,Uttar Pradesh,Tomato
25/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,700,800,Uttar Pradesh,Tomato
24/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
23/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
22/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
21/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1150,1100,1125,Uttar Pradesh,Tomato
20/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1150,1100,1125,Uttar Pradesh,Tomato
19/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
18/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
17/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
16/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
15/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
14/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,950,1000,Uttar Pradesh,Tomato
13/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,950,1000,Uttar Pradesh,Tomato
12/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
11/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
10/01/2013,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
